# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ADGRE2	ENSG00000127507	ENST00000392965	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ADGRE2	ENSG00000127507	ENST00000594076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ADGRE2	ENSG00000127507	ENST00000594294	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ADGRE2	ENSG00000127507	ENST00000595208	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ADGRE2	ENSG00000127507	ENST00000595839	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ADGRE2	ENSG00000127507	ENST00000596991	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ADGRE2	ENSG00000127507	ENST00000598500	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADGRE2	ENSG00000127507	ENST00000599423	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADGRE2	ENSG00000127507	ENST00000601345	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ADGRE2	ENSG00000127507	ENST00000601619	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AGAP4	ENSG00000188234	ENST00000311652	protein_coding	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
AGAP4	ENSG00000188234	ENST00000430779	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AGAP4	ENSG00000188234	ENST00000448048	protein_coding	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
AGAP4	ENSG00000188234	ENST00000492347	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AGAP4	ENSG00000188234	ENST00000616763	protein_coding	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
AGAP4	ENSG00000188234	ENST00000618171	protein_coding	0	0	1	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AGO1	ENSG00000092847	ENST00000373204	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AGO1	ENSG00000092847	ENST00000373206	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AGO1	ENSG00000092847	ENST00000635259	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AGR3	ENSG00000173467	ENST00000310398	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AGR3	ENSG00000173467	ENST00000402239	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AGR3	ENSG00000173467	ENST00000414935	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AGR3	ENSG00000173467	ENST00000486448	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AIMP2	ENSG00000106305	ENST00000223029	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AIMP2	ENSG00000106305	ENST00000395236	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AIMP2	ENSG00000106305	ENST00000400479	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AIMP2	ENSG00000106305	ENST00000415999	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AK4P3	ENSG00000233381	ENST00000418260	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AKAP1	ENSG00000121057	ENST00000314126	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AKAP1	ENSG00000121057	ENST00000337714	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AKAP1	ENSG00000121057	ENST00000481416	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AKAP1	ENSG00000121057	ENST00000539273	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AKAP1	ENSG00000121057	ENST00000570423	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AKAP1	ENSG00000121057	ENST00000571629	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AKAP1	ENSG00000121057	ENST00000572156	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AKAP1	ENSG00000121057	ENST00000572557	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AKAP1	ENSG00000121057	ENST00000572814	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AKAP1	ENSG00000121057	ENST00000573085	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AKAP1	ENSG00000121057	ENST00000573326	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AKAP1	ENSG00000121057	ENST00000574683	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AKAP1	ENSG00000121057	ENST00000575186	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AKAP1	ENSG00000121057	ENST00000575322	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AKAP1	ENSG00000121057	ENST00000576295	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AKAP1	ENSG00000121057	ENST00000576591	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AKAP1	ENSG00000121057	ENST00000621116	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AL031058.1	ENSG00000261189	ENST00000561592		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL031428.1	ENSG00000240553	ENST00000427154		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AL080250.1	ENSG00000225793	ENST00000657244		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL080250.1	ENSG00000225793	ENST00000661161		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL121917.1	ENSG00000225806	ENST00000424434		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL121917.1	ENSG00000225806	ENST00000441270		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL121917.1	ENSG00000225806	ENST00000605534		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL121917.1	ENSG00000225806	ENST00000652204		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL139317.5	ENSG00000285664	ENST00000649005		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL139317.5	ENSG00000285664	ENST00000653549		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL139317.5	ENSG00000285664	ENST00000654071		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL139317.5	ENSG00000285664	ENST00000658290		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL139317.5	ENSG00000285664	ENST00000670923		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL162426.1	ENSG00000279571	ENST00000624141		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AL353770.3	ENSG00000276348	ENST00000616253		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AL358781.2	ENSG00000230289	ENST00000415423		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AL365205.1	ENSG00000124593	ENST00000335515	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL365205.1	ENSG00000124593	ENST00000456057	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL365205.1	ENSG00000124593	ENST00000487182	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL365205.3	ENSG00000268745	ENST00000594586		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL445423.3	ENSG00000286231	ENST00000651706	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AL450998.3	ENSG00000237938	ENST00000453804		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL450998.3	ENSG00000237938	ENST00000615472		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL450998.3	ENSG00000237938	ENST00000623689		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL590385.2	ENSG00000273112	ENST00000537821		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL591806.4	ENSG00000270149	ENST00000289779	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL591806.4	ENSG00000270149	ENST00000470694	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL606534.2	ENSG00000232085	ENST00000422938		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL606534.2	ENSG00000232085	ENST00000437499		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL645933.5	ENSG00000288587	ENST00000673857		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL662884.3	ENSG00000284954	ENST00000475826		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL662884.3	ENSG00000284954	ENST00000485392		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL662884.3	ENSG00000284954	ENST00000494332		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL662884.3	ENSG00000284954	ENST00000497552		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL662884.3	ENSG00000284954	ENST00000498575		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL662884.4	ENSG00000285085	ENST00000428778	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL662884.4	ENSG00000285085	ENST00000486917	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL671883.2	ENSG00000271581	ENST00000603274	unprocessed_pseudogene	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5
AL691432.1	ENSG00000269737	ENST00000596308	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AL691432.1	ENSG00000269737	ENST00000597891	transcribed_processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AL845331.2	ENSG00000259916	ENST00000561882	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ALDH1L2	ENSG00000136010	ENST00000550088	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ALDH1L2	ENSG00000136010	ENST00000652515	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ALG8	ENSG00000159063	ENST00000299626	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALG8	ENSG00000159063	ENST00000376156	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALG8	ENSG00000159063	ENST00000525783	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALG8	ENSG00000159063	ENST00000526737	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALG8	ENSG00000159063	ENST00000526849	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALG8	ENSG00000159063	ENST00000530608	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALG8	ENSG00000159063	ENST00000531213	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALG8	ENSG00000159063	ENST00000532306	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALG8	ENSG00000159063	ENST00000532552	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALG8	ENSG00000159063	ENST00000615266	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALKAL2	ENSG00000189292	ENST00000344414	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALKAL2	ENSG00000189292	ENST00000401489	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALKAL2	ENSG00000189292	ENST00000401503	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALKAL2	ENSG00000189292	ENST00000403610	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALKAL2	ENSG00000189292	ENST00000405290	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALKAL2	ENSG00000189292	ENST00000619265	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALMS1	ENSG00000116127	ENST00000484298	protein_coding	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ALMS1	ENSG00000116127	ENST00000613296	protein_coding	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ALMS1	ENSG00000116127	ENST00000614410	protein_coding	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000293971	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AMDHD2	ENSG00000162066	ENST00000302956	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AMDHD2	ENSG00000162066	ENST00000413459	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AMDHD2	ENSG00000162066	ENST00000561487	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000563145	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000563444	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000563453	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000563556	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000563633	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000565570	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000565963	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000566706	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AMDHD2	ENSG00000162066	ENST00000566947	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000567475	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000568263	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AMDHD2	ENSG00000162066	ENST00000569219	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000569879	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000570028	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AMDHD2	ENSG00000162066	ENST00000648227	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANAPC2	ENSG00000176248	ENST00000323927	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANAPC2	ENSG00000176248	ENST00000471131	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ANAPC2	ENSG00000176248	ENST00000495611	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ANAPC2	ENSG00000176248	ENST00000618649	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ANGPT2	ENSG00000091879	ENST00000325203	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ANGPT2	ENSG00000091879	ENST00000338312	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ANGPT2	ENSG00000091879	ENST00000523120	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ANGPT2	ENSG00000091879	ENST00000629816	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ANHX	ENSG00000227059	ENST00000419717	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ANHX	ENSG00000227059	ENST00000545940	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ANHX	ENSG00000227059	ENST00000673940	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANK1	ENSG00000029534	ENST00000265709	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANK1	ENSG00000029534	ENST00000289734	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANK1	ENSG00000029534	ENST00000347528	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANK1	ENSG00000029534	ENST00000518061	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ANK1	ENSG00000029534	ENST00000520299	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANK1	ENSG00000029534	ENST00000524227	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ANK1	ENSG00000029534	ENST00000645531	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANKRD27	ENSG00000105186	ENST00000306065	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD27	ENSG00000105186	ENST00000586463	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD27	ENSG00000105186	ENST00000586693	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD27	ENSG00000105186	ENST00000587352	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD27	ENSG00000105186	ENST00000588700	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ANKRD27	ENSG00000105186	ENST00000590519	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP000426.1	ENSG00000253629	ENST00000518749		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AP000557.1	ENSG00000252143	ENST00000516334	scaRNA	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AP001011.2	ENSG00000266049	ENST00000583546		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AP001057.1	ENSG00000232124	ENST00000423967		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AP001057.1	ENSG00000232124	ENST00000437557		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AP001057.1	ENSG00000232124	ENST00000665511		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AP001180.4	ENSG00000264843	ENST00000584167		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AP002748.5	ENSG00000256349	ENST00000419755	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AP002748.6	ENSG00000286688	ENST00000658548		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AP006310.1	ENSG00000238443	ENST00000459107	misc_RNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP1S1	ENSG00000106367	ENST00000337619	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AP1S1	ENSG00000106367	ENST00000429457	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AP1S1	ENSG00000106367	ENST00000443943	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AP1S1	ENSG00000106367	ENST00000643104	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AP1S1	ENSG00000106367	ENST00000646560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AP1S1	ENSG00000106367	ENST00000646950	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AP4M1	ENSG00000221838	ENST00000359593	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	ENSG00000221838	ENST00000394061	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	ENSG00000221838	ENST00000416938	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	ENSG00000221838	ENST00000421755	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	ENSG00000221838	ENST00000422582	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	ENSG00000221838	ENST00000429084	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	ENSG00000221838	ENST00000438383	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	ENSG00000221838	ENST00000439416	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	ENSG00000221838	ENST00000445208	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	ENSG00000221838	ENST00000446007	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	ENSG00000221838	ENST00000463195	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	ENSG00000221838	ENST00000478501	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4M1	ENSG00000221838	ENST00000495154	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
APBB1	ENSG00000166313	ENST00000299402	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
APBB1	ENSG00000166313	ENST00000311051	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
APBB1	ENSG00000166313	ENST00000389906	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
APBB1	ENSG00000166313	ENST00000524626	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
APBB1	ENSG00000166313	ENST00000526240	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
APBB1	ENSG00000166313	ENST00000529519	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
APBB1	ENSG00000166313	ENST00000530885	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
